page,id,title,url,path,header_image_url,annotation_count,pyongs_count,primaryartist_id,primaryartist_name,primaryartist_url,primaryartist_imageurl
29,2484851,Erebor,https://genius.com/Koszo-erebor-lyrics,/Koszo-erebor-lyrics,https://images.genius.com/30bf803458a54887c6ced9bbe5c4c8c9.1000x625x1.jpg,1,1,126414,Koszo,https://genius.com/artists/Koszo,https://images.genius.com/avatars/medium/c6caaffa1e34172f942506b0dfcc6845
29,2388789,Nowhere To Go But Up,https://genius.com/Juliann-alexander-nowhere-to-go-but-up-lyrics,/Juliann-alexander-nowhere-to-go-but-up-lyrics,https://images.genius.com/23b3c8be41da4b2fd3131bdbe28a77c7.799x799x1.jpg,1,,56232,Juliann Alexander,https://genius.com/artists/Juliann-alexander,https://images.genius.com/23b3c8be41da4b2fd3131bdbe28a77c7.799x799x1.jpg
29,517783,Flex (bonus),https://genius.com/John-givez-flex-bonus-lyrics,/John-givez-flex-bonus-lyrics,https://images.rapgenius.com/591f358075a3e3ecb67735ea17333dc0.500x500x1.jpg,3,,139428,John Givez,https://genius.com/artists/John-givez,https://images.genius.com/dfd732395c4956326a08ceb998f83a86.640x640x1.jpg
29,4941421,KING - Intro,https://genius.com/Lewis-lj-king-king-intro-lyrics,/Lewis-lj-king-king-intro-lyrics,https://images.genius.com/402ba90e8e6dab15ce30a9058394298e.1000x1000x1.png,1,1,1978914,Lewis LJ King,https://genius.com/artists/Lewis-lj-king,https://images.genius.com/b679fae13cbc4ba54c58b9d562576045.1000x1000x1.png
29,4066314,The Window (Live),https://genius.com/Trout-fishing-in-america-the-window-live-lyrics,/Trout-fishing-in-america-the-window-live-lyrics,https://images.genius.com/b568cd13da1917849c4d25780685f464.600x600x1.png,0,,362433,Trout Fishing In America,https://genius.com/artists/Trout-fishing-in-america,https://images.genius.com/bc8410004d208cfedc371d9f61944e8f.263x263x1.png
30,5639140,Zimne,https://genius.com/Mietha-zimne-lyrics,/Mietha-zimne-lyrics,https://images.genius.com/47c204318c8cc154f2139a2226230855.750x750x1.jpg,0,,1915927,Miętha,https://genius.com/artists/Mietha,https://images.genius.com/5323464862eb085797f67c8ba82fc879.960x960x1.jpg
30,519569,Song Titles That Are Also Movies - “S”,https://genius.com/Screen-genius-song-titles-that-are-also-movies-s-annotated,/Screen-genius-song-titles-that-are-also-movies-s-annotated,https://images.genius.com/a105ca426e365081c955f81b0ba8a89e.283x278x1.png,1,,185600,Screen Genius,https://genius.com/artists/Screen-genius,https://images.genius.com/a105ca426e365081c955f81b0ba8a89e.283x278x1.png
30,5171366,Крестик (Cross),https://genius.com/Ya-zabyl-cross-lyrics,/Ya-zabyl-cross-lyrics,https://images.genius.com/8bdbb6e20e2282647cf19bc54227a7eb.998x998x1.png,0,,2051960,Ya zabyl,https://genius.com/artists/Ya-zabyl,https://assets.genius.com/images/default_avatar_300.png?1602794602
30,3468199,Advocate,https://genius.com/Nbreezy-advocate-lyrics,/Nbreezy-advocate-lyrics,https://images.genius.com/823b14d2a1b9bda1bda29cdbdeb3b7d8.1000x1000x1.png,1,1,1338567,NBreezy,https://genius.com/artists/Nbreezy,https://images.genius.com/36af0f9b244b6e90d209e90756eabe4d.1000x1000x1.jpg
30,1652563,The Rocket That Grandpa Rode,https://genius.com/Jimmy-buffett-the-rocket-that-grandpa-rode-lyrics,/Jimmy-buffett-the-rocket-that-grandpa-rode-lyrics,https://images.genius.com/fa28f8a45450922102d56d817658e0dc.600x600x1.jpg,2,,119328,Jimmy Buffett,https://genius.com/artists/Jimmy-buffett,https://images.genius.com/c8cec40673e0133f17094b80a6321960.400x400x1.jpg
30,693116,Favorite Song,https://genius.com/Oar-favorite-song-lyrics,/Oar-favorite-song-lyrics,https://images.genius.com/381f4fd35c3f8b5d87fdeaeaad41c22d.640x640x1.jpg,0,,20229,O.A.R,https://genius.com/artists/Oar,https://images.genius.com/b9be557f4ff83cc2a450d0b86c8db253.400x400x1.jpg
30,4256976,Hendrix,https://genius.com/Kid-caprio-hendrix-lyrics,/Kid-caprio-hendrix-lyrics,https://images.genius.com/40aaac0dd231dada1cf32fd96782b4da.1000x1000x1.jpg,0,,1644578,Kid Caprio,https://genius.com/artists/Kid-caprio,https://images.genius.com/98c2444d9cd9bc126f76f6307fadf4a7.754x754x1.jpg
30,2941261,Last Moments,https://genius.com/Complex-theory-last-moments-lyrics,/Complex-theory-last-moments-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,0,,144038,Complex_Theory,https://genius.com/artists/Complex-theory,https://images.genius.com/avatars/medium/de5f6f848c101175da529d22e1c0b6ed
30,1737282,Jesus Não Tem Drogas no País dos Caretas,https://genius.com/Lobao-br-jesus-nao-tem-drogas-no-pais-dos-caretas-lyrics,/Lobao-br-jesus-nao-tem-drogas-no-pais-dos-caretas-lyrics,https://images.genius.com/a7494907f451658f20ad325a4ce1a913.858x860x1.jpg,4,,1022702,Lobão (BR),https://genius.com/artists/Lobao-br,https://images.genius.com/6d244e45156e7fb46836ab783af98d52.1000x1000x1.jpg
31,2378818,Abduction,https://genius.com/Belladonna-band-abduction-lyrics,/Belladonna-band-abduction-lyrics,https://images.genius.com/c0276b69a6cadb5f9123e794872c7134.771x771x1.jpg,1,,547589,Belladonna (Band),https://genius.com/artists/Belladonna-band,https://images.genius.com/c0276b69a6cadb5f9123e794872c7134.771x771x1.jpg
31,1735528,Amazing (Acoustic Version),https://genius.com/Matt-cardle-amazing-acoustic-version-lyrics,/Matt-cardle-amazing-acoustic-version-lyrics,https://images.genius.com/05b1f3092719327a532f59daced99c01.600x600x1.jpg,1,,34108,Matt Cardle,https://genius.com/artists/Matt-cardle,https://assets.genius.com/images/default_avatar_300.png?1602794602
31,4305443,Cypherkreis-session,https://genius.com/Paulitaet-cypherkreis-session-lyrics,/Paulitaet-cypherkreis-session-lyrics,https://images.genius.com/e6ae3cf0accf075074d29b13a230ff3f.750x1000x1.jpg,0,,966827,Paulitaet,https://genius.com/artists/Paulitaet,https://assets.genius.com/images/default_avatar_300.png?1602794602
31,3195316,Warm Enough,https://genius.com/Feather-warm-enough-lyrics,/Feather-warm-enough-lyrics,https://images.genius.com/210100525634878599aa96098d08e5de.1000x1000x1.png,1,1,140583,Feather,https://genius.com/artists/Feather,https://images.genius.com/e91d1cb77317026125f006034716ee4e.787x787x1.png
31,2714436,Solitary,https://genius.com/Tribal-solitary-lyrics,/Tribal-solitary-lyrics,https://images.genius.com/fb98fe8f602b8a77995a248ef2957018.500x689x1.jpg,1,,641753,Tribal,https://genius.com/artists/Tribal,https://assets.genius.com/images/default_avatar_300.png?1602794602
31,212922,Ascend,https://genius.com/Insight-marq-ascend-lyrics,/Insight-marq-ascend-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,9,,68918,Insight (Marq),https://genius.com/artists/Insight-marq,https://images.rapgenius.com/avatars/medium/4e7f15014015488450e0668fbd4342f8
31,521300,Is Everything A Remix?,https://genius.com/Npr-is-everything-a-remix-annotated,/Npr-is-everything-a-remix-annotated,https://images.genius.com/1a99334771acf8701d3b0a54a5449e34.175x175x1.png,1,,51681,NPR,https://genius.com/artists/Npr,https://images.genius.com/1a99334771acf8701d3b0a54a5449e34.175x175x1.png
31,411172,Dieses Lied,https://genius.com/Neodisco-dieses-lied-lyrics,/Neodisco-dieses-lied-lyrics,https://images.genius.com/11e9f2464e9727256238e30676b3439a.899x932x1.png,13,,56772,NeoDisco,https://genius.com/artists/Neodisco,https://images.genius.com/7d5b88fa632db208092c78c54aeebcfb.1000x663x1.jpg
31,4228782,Blossom,https://genius.com/Ks-joel-blossom-lyrics,/Ks-joel-blossom-lyrics,https://images.genius.com/982c886571be33a78cf144bace240daf.700x700x1.jpg,1,,1696795,KS Joel,https://genius.com/artists/Ks-joel,https://images.genius.com/9ea59758ca4fac42a05146f22631cfaf.1000x1000x1.jpg
31,3748416,9 Steps To Regression,https://genius.com/Vik-shade-9-steps-to-regression-lyrics,/Vik-shade-9-steps-to-regression-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,1,,1922965,Vik Shade,https://genius.com/artists/Vik-shade,https://assets.genius.com/images/default_avatar_300.png?1602794602
32,1360173,When We Were Young,https://genius.com/The-summer-set-when-we-were-young-lyrics,/The-summer-set-when-we-were-young-lyrics,https://images.genius.com/d4937474b10bfaacd8b3c4126405fb1d.1000x1000x1.jpg,1,,106294,The Summer Set,https://genius.com/artists/The-summer-set,https://images.genius.com/7f6a5ff8f4eaccb0d7c5fc58c9bfb72e.810x810x1.jpg
32,4672800,In the Sky,https://genius.com/Nanowar-of-steel-in-the-sky-lyrics,/Nanowar-of-steel-in-the-sky-lyrics,https://images.genius.com/10ce1b5368ddb010ffe6f0917f89c69d.1000x1000x1.jpg,0,,379145,NanowaR of Steel,https://genius.com/artists/Nanowar-of-steel,https://images.genius.com/d2647f68c4a29200dca787eb337c0ae2.365x365x1.jpg
32,3670559,Old School,https://genius.com/Reece-wiltshire-fessey-old-school-lyrics,/Reece-wiltshire-fessey-old-school-lyrics,https://images.genius.com/b97ae9a1db089064154b37af7f744514.1000x1000x1.png,0,,1448712,Reece Wiltshire-Fessey,https://genius.com/artists/Reece-wiltshire-fessey,https://images.genius.com/f406d242ad3cb3202caf5ea3605626b6.1000x667x1.jpg
32,303214,South of Heaven,https://genius.com/Dead-mc-society-south-of-heaven-lyrics,/Dead-mc-society-south-of-heaven-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,6,,112124,Dead MC Society,https://genius.com/artists/Dead-mc-society,https://assets.genius.com/images/default_avatar_300.png?1602794602
32,135917,Up In The Air,https://genius.com/Antya-up-in-the-air-lyrics,/Antya-up-in-the-air-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,1,,44548,AntyA,https://genius.com/artists/Antya,https://assets.genius.com/images/default_avatar_300.png?1602794602
32,2878048,I’m Illy (Remix),https://genius.com/Kuzgun-im-illy-remix-lyrics,/Kuzgun-im-illy-remix-lyrics,https://images.genius.com/35b103dba6c027743453ce840c5e89c1.1000x1000x1.png,3,,549170,KUZGUN,https://genius.com/artists/Kuzgun,https://images.genius.com/c2360a3740dc20dbe53419b547646252.300x300x2.gif
32,195176,“Heart Of Gold”,https://genius.com/Incryptid-heart-of-gold-lyrics,/Incryptid-heart-of-gold-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,1,,61482,Incryptid,https://genius.com/artists/Incryptid,https://assets.genius.com/images/default_avatar_300.png?1602794602
32,4562551,Farewell,https://genius.com/Lil-tree-stump-farewell-lyrics,/Lil-tree-stump-farewell-lyrics,https://images.genius.com/ec6d0225c8c13edd10042f0f111a45f4.500x500x1.jpg,0,,1756219,Lil Tree Stump,https://genius.com/artists/Lil-tree-stump,https://images.genius.com/a7760ee6188714bd5d860cf5d438cf9f.500x500x1.jpg
32,3805758,Escalera al cielo,https://genius.com/Nestakilla-escalera-al-cielo-lyrics,/Nestakilla-escalera-al-cielo-lyrics,https://images.genius.com/d0572272523f2f54184e2c5c08ec1462.560x560x1.jpg,0,,1208813,Nestakilla,https://genius.com/artists/Nestakilla,https://images.genius.com/19aedd5e93c7413b60a1afc77a2520ab.400x400x1.jpg
32,3547003,An Ancient Poison,https://genius.com/Silicthekid-an-ancient-poison-lyrics,/Silicthekid-an-ancient-poison-lyrics,https://images.rapgenius.com/b6baf1c18da5d71c95d6ef5338019049.350x300x1.jpg,16,1,1402732,SilicTheKid,https://genius.com/artists/Silicthekid,https://images.genius.com/cd32d464c68b897e16b618d7833f4d72.509x512x1.png
33,118315,911-derful,https://genius.com/Daddy-bruce-lee-911-derful-lyrics,/Daddy-bruce-lee-911-derful-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,1,,38332,Daddy Bruce Lee,https://genius.com/artists/Daddy-bruce-lee,https://assets.genius.com/images/default_avatar_300.png?1602794602
33,69873,What You Know Freestyle,https://genius.com/Brett-michael-what-you-know-freestyle-lyrics,/Brett-michael-what-you-know-freestyle-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,1,,16984,Brett Michael,https://genius.com/artists/Brett-michael,https://assets.genius.com/images/default_avatar_300.png?1602794602
33,3217524,Jack & Jill,https://genius.com/Keywest-jack-and-jill-lyrics,/Keywest-jack-and-jill-lyrics,https://images.genius.com/33538a60adab9748e5427733f83896c9.999x999x1.jpg,0,,68817,Keywest,https://genius.com/artists/Keywest,https://images.genius.com/d3c370d180ac7ec9780850c00e6b229c.703x703x1.jpg
33,3101283,Ninja Burners,https://genius.com/Bronze-nazareth-ninja-burners-lyrics,/Bronze-nazareth-ninja-burners-lyrics,https://images.genius.com/d5bf6bd54c50df8753ef3c3e02ee5492.600x600x1.jpg,0,1,2862,Bronze Nazareth,https://genius.com/artists/Bronze-nazareth,https://images.genius.com/ede29324fb2e58ebf0018831a8f5d11c.740x740x1.png
33,196885,Even Closer,https://genius.com/Dallas-kacey-even-closer-lyrics,/Dallas-kacey-even-closer-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,1,,63015,Dallas Kacey,https://genius.com/artists/Dallas-kacey,https://assets.genius.com/images/default_avatar_300.png?1602794602
33,1633806,No More Fun,https://genius.com/Roger-taylor-no-more-fun-lyrics,/Roger-taylor-no-more-fun-lyrics,https://images.genius.com/351adc49837c45c230ca2d286c7c2ee9.220x220x1.jpg,1,,359481,Roger Taylor,https://genius.com/artists/Roger-taylor,https://images.genius.com/0ac230359e1eab2216407dfa309cb95b.1000x1000x1.jpg
33,3586644,Quién si no,https://genius.com/Pseudonimo-quien-si-no-lyrics,/Pseudonimo-quien-si-no-lyrics,https://images.genius.com/7ebe6a64ff7403df19aed4f2b48f385b.800x800x1.jpg,0,,71318,Pseudónimo,https://genius.com/artists/Pseudonimo,https://s3.amazonaws.com/rapgenius/42a225d01d110cf6cdcb5ad46e5572d0.jpeg
33,3242754,Another Day,https://genius.com/The-black-ace-another-day-lyrics,/The-black-ace-another-day-lyrics,https://images.genius.com/1c146ddba5f83c723b56d75804413629.500x500x1.jpg,0,,1221802,The Black Ace,https://genius.com/artists/The-black-ace,https://images.genius.com/c86d8164f195791dd24c48a9a70e8676.1000x1000x1.jpg
33,3019081,Third Rock From The Sun,https://genius.com/Yung-danklin-third-rock-from-the-sun-lyrics,/Yung-danklin-third-rock-from-the-sun-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,0,,1098205,Yung Danklin,https://genius.com/artists/Yung-danklin,https://assets.genius.com/images/default_avatar_300.png?1602794602
33,19186,Au Revoir,https://genius.com/Esham-au-revoir-lyrics,/Esham-au-revoir-lyrics,https://images.genius.com/9bdede51c89738b1c620027c969bb370.300x300x1.jpg,1,,1608,Esham,https://genius.com/artists/Esham,https://s3.amazonaws.com/rapgenius/esham_img.jpg
34,134706,Kyle,https://genius.com/Sinsay-kyle-lyrics,/Sinsay-kyle-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,12,,38866,SinSay,https://genius.com/artists/Sinsay,https://images.rapgenius.com/avatars/medium/bf3c48187766f5f679f1cc745501e395
34,529906,Head to the Sky,https://genius.com/Artists-name-head-to-the-sky-lyrics,/Artists-name-head-to-the-sky-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,5,,133063,Artist’s name,https://genius.com/artists/Artists-name,https://images.rapgenius.com/avatars/medium/ea529c437d8e550a68b8a7e5b0d50164
34,2279534,Lowur Class Citizen,https://genius.com/Laurd-breeze-lowur-class-citizen-lyrics,/Laurd-breeze-lowur-class-citizen-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,1,,549663,LAURD Breeze,https://genius.com/artists/Laurd-breeze,https://assets.genius.com/images/default_avatar_300.png?1602794602
34,158059,My Bitch Like...,https://genius.com/Spot-and-ess-my-bitch-like-lyrics,/Spot-and-ess-my-bitch-like-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,1,,38986,Spot & Ess,https://genius.com/artists/Spot-and-ess,https://assets.genius.com/images/default_avatar_300.png?1602794602
34,5207556,You Too,https://genius.com/Soulchef-you-too-lyrics,/Soulchef-you-too-lyrics,https://images.genius.com/a7958d57890d6d4d9936964eb9fc73d3.500x500x1.jpg,0,,25124,SoulChef,https://genius.com/artists/Soulchef,https://images.genius.com/0dd925aa090edd72843ac7e3672a7f7d.300x300x1.jpg
34,434468,"Annotations Rejected For Overreaching, But Still Fascinating!",https://genius.com/Rg-community-annotations-rejected-for-overreaching-but-still-fascinating-annotated,/Rg-community-annotations-rejected-for-overreaching-but-still-fascinating-annotated,https://assets.genius.com/images/default_cover_image.png?1602794602,2,,181907,RG Community,https://genius.com/artists/Rg-community,https://assets.genius.com/images/default_avatar_300.png?1602794602
34,4133327,Found in a Maze (feat. aleah luna),https://genius.com/Adam-antium-rap-found-in-a-maze-feat-aleah-luna-lyrics,/Adam-antium-rap-found-in-a-maze-feat-aleah-luna-lyrics,https://images.genius.com/8a30ac11b6030f91243e7cd13091ff5d.480x480x1.jpg,0,,1656643,Adam Antium (Rap),https://genius.com/artists/Adam-antium-rap,https://images.genius.com/8a30ac11b6030f91243e7cd13091ff5d.480x480x1.jpg
34,2383275,Record Machine Dream,https://genius.com/Shaun-gambowl-walsh-and-the-plagiarists-record-machine-dream-lyrics,/Shaun-gambowl-walsh-and-the-plagiarists-record-machine-dream-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,1,,615978,Shaun Gambowl Walsh & The Plagiarists,https://genius.com/artists/Shaun-gambowl-walsh-and-the-plagiarists,https://assets.genius.com/images/default_avatar_300.png?1602794602
34,2152923,Gospel freestyle..,https://genius.com/Jkeem-anderson-twez-gospel-freestyle-lyrics,/Jkeem-anderson-twez-gospel-freestyle-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,0,,506907,Jkeem Anderson (twez),https://genius.com/artists/Jkeem-anderson-twez,https://assets.genius.com/images/default_avatar_300.png?1602794602
34,128171,Life is But A Dream,https://genius.com/Ricardo-orozco-life-is-but-a-dream-annotated,/Ricardo-orozco-life-is-but-a-dream-annotated,https://assets.genius.com/images/default_cover_image.png?1602794602,1,,41351,Ricardo Orozco,https://genius.com/artists/Ricardo-orozco,https://assets.genius.com/images/default_avatar_300.png?1602794602
35,4723514,Voodoo Houdini,https://genius.com/Hipper-voodoo-houdini-lyrics,/Hipper-voodoo-houdini-lyrics,https://images.genius.com/5d63bc96b19d54e255469027c36c4b98.1000x1000x1.jpg,0,,1258245,Hipper,https://genius.com/artists/Hipper,https://images.genius.com/2796effd652fc51cdf57b299d7ad503e.1000x1000x1.jpg
35,4505332,Cocoa Butter,https://genius.com/Honey-davenport-cocoa-butter-lyrics,/Honey-davenport-cocoa-butter-lyrics,https://images.genius.com/49937762786603518b82c7e9a334a4bc.1000x1000x1.jpg,0,,1758498,Honey Davenport,https://genius.com/artists/Honey-davenport,https://images.genius.com/f8b28e7967ac99383d7bbca1cf6032a2.750x750x1.jpg
35,5628960,Fuq A Hook,https://genius.com/Jake-zagan-gang-fuq-a-hook-lyrics,/Jake-zagan-gang-fuq-a-hook-lyrics,https://i.genius.com/80609f194276eca214b8fb432fae99c46b439ab7?url=http%3A%2F%2Fwww.youtube.com%2Fc%2Fzagangang,1,,2274290,Jake (Zagan Gang),https://genius.com/artists/Jake-zagan-gang,https://images.genius.com/e5eaf0b5e9844666edf314aee67abc0b.1000x1000x1.jpg
35,5441385,Meso,https://genius.com/Blou-kid-meso-lyrics,/Blou-kid-meso-lyrics,https://images.genius.com/9c9f39fc8e4f42ec124a6728641c20d4.1000x1000x1.png,0,,2184856,Blou Kid,https://genius.com/artists/Blou-kid,https://images.genius.com/9c9f39fc8e4f42ec124a6728641c20d4.1000x1000x1.png
35,508044,Learn Truth (Rugged Man Contest),https://genius.com/The-action-packed-mentalist-learn-truth-rugged-man-contest-lyrics,/The-action-packed-mentalist-learn-truth-rugged-man-contest-lyrics,https://assets.genius.com/images/default_cover_image.png?1602794602,1,,161986,The Action Packed Mentalist,https://genius.com/artists/The-action-packed-mentalist,https://assets.genius.com/images/default_avatar_300.png?1602794602
35,482470,Zeppelin,https://genius.com/Eli-lieb-zeppelin-lyrics,/Eli-lieb-zeppelin-lyrics,https://images.genius.com/aa05d9ebb38061829ff77c62f8b41291.800x800x1.jpg,1,,208685,Eli Lieb,https://genius.com/artists/Eli-lieb,https://images.genius.com/2826766ad0f4c3514f2d2684c79dd50f.400x400x1.jpg
35,4629621,There’s A Way,https://genius.com/Lost-artist-theres-a-way-lyrics,/Lost-artist-theres-a-way-lyrics,https://images.genius.com/08622caa5fc32b52d3065dfa3177859c.1000x1000x1.jpg,0,1,1855322,Lo.ST (Artist),https://genius.com/artists/Lost-artist,https://images.genius.com/553f3b1235ccc38d8c1918dd2983a195.1000x1000x1.jpg
35,4040854,Dismiss Disdain & Diss Hope,https://genius.com/Maxx-39-dismiss-disdain-and-diss-hope-lyrics,/Maxx-39-dismiss-disdain-and-diss-hope-lyrics,https://images.genius.com/174256aac8d23379fb6d5b70d5dc34d6.1000x1000x1.jpg,0,,45193,Maxx 39,https://genius.com/artists/Maxx-39,https://images.genius.com/avatars/medium/1e28a3401303962b353e8e151eb4a01a
35,3825693,The Rising Force,https://genius.com/The-lost-children-of-babylon-the-rising-force-lyrics,/The-lost-children-of-babylon-the-rising-force-lyrics,https://images.genius.com/a21f16ba446bf95cc619f980666a2383.500x333x1.jpg,1,,6812,The Lost Children of Babylon,https://genius.com/artists/The-lost-children-of-babylon,https://s3.amazonaws.com/rapgenius/The%20Lost%20Children%20of%20Babylon%20mulcob.jpg
35,3355694,"My Soul, My Dark Confession",https://genius.com/Arson-child-my-soul-my-dark-confession-lyrics,/Arson-child-my-soul-my-dark-confession-lyrics,https://images.genius.com/07a0b9c722d7435667a1e667835e1e16.1000x1000x1.jpg,10,,1277235,Arson Child,https://genius.com/artists/Arson-child,https://images.genius.com/76bb83d2dca14910d6adc20cc87437b0.1000x1000x1.jpg
36,96009,It’s Been A Pleasure/11th Floor On The Monadknock,https://genius.com/You-c-its-been-a-pleasure-11th-floor-on-the-monadknock-lyrics,/You-c-its-been-a-pleasure-11th-floor-on-the-monadknock-lyrics,https://images.genius.com/d0a05c9437c21823df63e6d3040df384.300x300x1.jpg,3,,14686,You-C,https://genius.com/artists/You-c,https://images.genius.com/6fb353e6149498956fc458ae1f864cb6.1000x1000x1.jpg
36,5065619,Schafter ft. Taco Hemingway - bigos,https://genius.com/Genius-english-translations-schafter-ft-taco-hemingway-bigos-lyrics,/Genius-english-translations-schafter-ft-taco-hemingway-bigos-lyrics,https://images.genius.com/f88f99aec2e666abbd8ba441a8e82d10.640x640x1.jpg,1,,196943,Genius English Translations,https://genius.com/artists/Genius-english-translations,https://images.genius.com/03131b2068adac6028ecefed2c657d97.222x222x1.png
36,4956379,Sunglasses Jesus,https://genius.com/The4realmcg-sunglasses-jesus-lyrics,/The4realmcg-sunglasses-jesus-lyrics,https://images.genius.com/7abc6bd089676bb8c4deba3f43d4ae61.178x178x1.png,1,,1777648,The4realmcg,https://genius.com/artists/The4realmcg,https://images.genius.com/7abc6bd089676bb8c4deba3f43d4ae61.178x178x1.png
36,3942172,Thank You (Live) [Montreux 1991],https://genius.com/Tori-amos-thank-you-live-montreux-1991-lyrics,/Tori-amos-thank-you-live-montreux-1991-lyrics,https://images.genius.com/947b664b5da72aee3145ec60875d2b4d.905x905x1.png,0,,34286,Tori Amos,https://genius.com/artists/Tori-amos,https://images.genius.com/c4ab770a9b46c2348cffb0edde11678a.351x351x1.jpg
36,3287021,Metacog (Watts),https://genius.com/Tabs-metacog-watts-lyrics,/Tabs-metacog-watts-lyrics,https://images.genius.com/c02de2628dec4ddbbbfacd81355fff15.1000x1000x1.jpg,1,,630206,Tabs,https://genius.com/artists/Tabs,https://images.genius.com/bd7d219264c13f1eca77bb11ed6ab554.483x483x1.png
36,3068219,Paradise,https://genius.com/John-hendrixs-paradise-lyrics,/John-hendrixs-paradise-lyrics,https://images.genius.com/6817bcd86af5493228c0a379ca2d1b8d.526x526x1.jpg,0,,55837,John Hendrixs,https://genius.com/artists/John-hendrixs,https://images.genius.com/6817bcd86af5493228c0a379ca2d1b8d.526x526x1.jpg
36,144960,Daydreamin rap,https://genius.com/Jamz-daydreamin-rap-lyrics,/Jamz-daydreamin-rap-lyrics,https://images.genius.com/0977f93be04fc4784943c871ef31fc2c.1000x1000x1.jpg,1,,29887,Jamz,https://genius.com/artists/Jamz,https://images.genius.com/0977f93be04fc4784943c871ef31fc2c.1000x1000x1.jpg
36,636357,Stay High,https://genius.com/Cybvch-stay-high-lyrics,/Cybvch-stay-high-lyrics,https://images.rapgenius.com/6b63ee7bca6e4340c25b76dabfc6ad04.900x579x1.jpg,1,,240854,CYBVCH,https://genius.com/artists/Cybvch,https://assets.genius.com/images/default_avatar_300.png?1602794602
36,3185526,Monument,https://genius.com/Isolation-monument-lyrics,/Isolation-monument-lyrics,https://images.genius.com/3a865d2e0724e4f803b6b702a721c194.400x400x1.png,16,,1115473,Isolation,https://genius.com/artists/Isolation,https://images.genius.com/b0477230a386288d509d1deee37032ce.404x404x1.jpg
37,636357,Stay High,https://genius.com/Cybvch-stay-high-lyrics,/Cybvch-stay-high-lyrics,https://images.rapgenius.com/6b63ee7bca6e4340c25b76dabfc6ad04.900x579x1.jpg,1,,240854,CYBVCH,https://genius.com/artists/Cybvch,https://assets.genius.com/images/default_avatar_300.png?1602794602
37,3185526,Monument,https://genius.com/Isolation-monument-lyrics,/Isolation-monument-lyrics,https://images.genius.com/3a865d2e0724e4f803b6b702a721c194.400x400x1.png,16,,1115473,Isolation,https://genius.com/artists/Isolation,https://images.genius.com/b0477230a386288d509d1deee37032ce.404x404x1.jpg
37,3024751,Nasty,https://genius.com/Lilpin-nasty-lyrics,/Lilpin-nasty-lyrics,https://images.genius.com/c1d16349279319154293377404652d2b.720x720x1.jpg,4,,646545,Lil’Pin,https://genius.com/artists/Lilpin,https://images.genius.com/813c5d3b37e88be416b05a943be27030.476x476x1.jpg
37,5486108,5 Best Songs of All Time from Entertainment World,https://genius.com/Melogenic-5-best-songs-of-all-time-from-entertainment-world-annotated,/Melogenic-5-best-songs-of-all-time-from-entertainment-world-annotated,https://assets.genius.com/images/default_cover_image.png?1602794602,0,,1836430,MeloGenic,https://genius.com/artists/Melogenic,https://assets.genius.com/images/default_avatar_300.png?1602794602
37,5205726,Stairway to Hell,https://genius.com/Teddy-stairway-to-hell-lyrics,/Teddy-stairway-to-hell-lyrics,https://images.genius.com/107989025c9338da67d709b638e2876b.1000x1000x1.jpg,0,,1226588,Teddy,https://genius.com/artists/Teddy,https://images.genius.com/107989025c9338da67d709b638e2876b.1000x1000x1.jpg
37,5141313,Better Days,https://genius.com/Luzts-better-days-lyrics,/Luzts-better-days-lyrics,https://images.genius.com/076f14bf2a7c3936013f3e673b746a78.1000x1000x1.jpg,0,,1942683,LUZTS,https://genius.com/artists/Luzts,https://images.genius.com/0b97c976f2060fc1e8f365fa9fbae7b7.1000x1000x1.jpg
37,5100416,4DOOR,https://genius.com/Ayresss-4door-lyrics,/Ayresss-4door-lyrics,https://images.genius.com/f910ebfae9400f8a6cbcaf008a34cd89.1000x1000x1.jpg,1,,1427186,AYRESSS,https://genius.com/artists/Ayresss,https://images.genius.com/9a727777eecba89aa5116718b1c03c6d.800x800x1.jpg
37,3899809,Suzuki,https://genius.com/Saves-the-day-suzuki-lyrics,/Saves-the-day-suzuki-lyrics,https://images.genius.com/670a10dde68e6903b491663a66192449.500x500x1.jpg,3,,54197,Saves the Day,https://genius.com/artists/Saves-the-day,https://images.genius.com/ac76d7000d23997d89a4ec9f2ae07872.400x400x1.jpg
